wiki_db,year,pagetitle,edits,desc_en,desc_ar,desc_de,desc_es,desc_fr,desc_ru,desc_zh,file_name,image_page,image_file,artist,license,licenseurl,daily_edits
zhwiki,2018,金家好媳婦,7267,TV series from Taiwan,مسلسل تلفزيوني تايواني,Taiwanesische Fernsehserie,Serie de televisión taiwanesa,Séries télévisées de Taiwan,Тайваньский телесериал,台灣電視劇,,,,,,,12_9_24_26_27_56_65_84_49_38_29_23_29_17_21_30_34_21_16_19_7_25_30_24_22_37_14_9_55_54_45_99_121_43_77_69_28_46_70_86_51_17_57_40_38_15_8_5_6_11_43_29_49_50_23_52_31_58_70_48_48_67_27_38_24_61_37_46_16_25_32_34_65_29_23_44_45_19_23_59_19_0_6_0_3_4_1_8_0_3_4_5_9_0_11_5_1_1_1_0_5_0_11_0_0_4_0_1_4_5_4_11_29_35_19_6_9_4_16_10_9_19_16_3_35_15_19_43_47_18_11_40_46_21_18_10_8_17_15_15_9_12_9_8_21_44_56_8_9_16_14_14_11_17_25_17_17_13_18_5_16_11_21_32_36_59_33_9_11_16_17_7_29_24_9_14_12_27_40_42_31_18_53_50_38_57_42_50_22_68_60_75_53_62_31_15_71_42_56_58_35_81_66_36_2_2_0_1_0_15_7_0_3_1_0_1_0_0_3_1_0_5_1_0_8_8_1_4_2_14_0_2_5_2_7_72_53_63_26_16_54_46_42_43_20_33_36_39_71_62_147_80_5_3_5_9_6_5_0_2_0_1_8_0_1_1_2_0_3_1_1_2_0_7_18_1_3_1_0_7_1_0_3_0_1_0_0_6_1_3_0_1_2_0_1_2_1_0_8_1_2_2_3_3_4_0_0_0_1_1_0_2_3_1_2_1_0_0_0_0_6_5_4_2_0_0_0_0_0_1_1_18_0_2_9_16_7_21_1_7_13_6_0_0_6_21_29_20_22_21_16_32_43_21_12_7_4_14_4_15_4_0_0_1_0
arwiki,2018,وفيات_2018,1375,Wikipedia list article about people who died in 2018,قائمة ويكيبيديا للأشخاص الذين توفوا في عام 2018,"Wikipedialiste über Menschen, die im Jahr 2018 gestorben sind",Lista de artículos de Wikipedia sobre personas que murieron en 2018,page de liste de Wikimedia,"статья-список в Википедии о людях, умерших в 2018 году",維基百科有關2018年死亡者的列表文章,,,,,,,7_1_1_0_2_1_3_3_5_2_0_1_2_2_5_0_2_7_5_1_1_2_3_3_6_0_4_1_0_0_9_1_4_2_0_3_2_4_2_2_6_2_3_4_2_2_1_4_0_0_3_2_4_1_0_5_1_0_6_2_2_6_8_1_1_3_2_2_1_2_6_5_14_9_1_2_6_6_0_16_3_9_2_2_1_0_1_3_2_0_1_4_8_4_0_1_0_2_4_5_3_6_6_5_3_3_2_5_0_0_2_4_3_3_2_11_2_2_4_1_4_2_0_1_0_4_2_4_2_2_3_6_1_3_2_4_8_4_2_2_2_2_3_1_1_0_2_1_3_7_1_6_3_3_2_2_1_3_3_7_3_3_0_2_2_4_2_1_1_5_5_4_7_2_1_0_0_4_5_2_6_3_5_0_3_0_4_1_10_4_1_0_1_1_4_0_2_3_1_0_5_1_0_2_0_0_2_6_1_0_0_2_5_2_3_1_0_0_4_3_2_0_0_2_12_4_4_5_4_6_2_3_3_7_2_2_13_5_15_8_2_5_0_12_9_15_9_13_21_8_12_0_15_2_5_14_2_0_3_4_5_5_7_3_0_6_1_2_9_3_6_4_1_9_2_4_1_1_4_3_4_3_2_7_1_7_4_6_3_8_4_6_5_2_0_3_4_0_5_3_1_4_4_4_4_4_4_4_2_2_3_0_7_4_0_5_12_0_22_17_19_1_4_0_5_7_3_3_0_11_2_3_10_4_4_7_4_5_3_0_18_4_0_5_8_5_9_0_8_4_2_2_2_0_0_7_6_2_5_7_3_26_20_3_21
dewiki,2018,Putschversuch_in_der_Türkei_2016,3269,July 2016 attempted military junta coup in Turkey,محاولة انقلاب عسكري في يوليو 2016 بتركيا,im Juli 2016 versuchter Putsch der Militärjunta in der Türkei,intento de golpe de estado militar en Turquía,Tentative de coup d'État de la junte militaire en Turquie en juillet 2016,попытка переворота военной хунты в Турции в июле 2016 года ,2016年7月，在土耳其嘗試進行的軍政府政變,File:RecepTayyipErdoğan_(cropped).jpg,https://commons.wikimedia.org/wiki/File:RecepTayyipErdo%C4%9Fan_(cropped).jpg,https://upload.wikimedia.org/wikipedia/commons/5/54/RecepTayyipErdo%C4%9Fan_%28cropped%29.jpg,Cancillería del Ecuador,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,1_0_0_1_0_1_0_1_0_0_0_0_1_0_0_0_0_0_1_1_0_0_1_0_0_0_0_0_0_0_0_0_2_0_7_2_0_0_0_0_0_0_0_0_2_0_0_4_0_1_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_2_19_6_39_5_2_0_7_4_22_10_15_24_11_11_17_3_8_19_8_24_15_10_19_36_8_77_46_2_2_2_5_1_0_0_3_3_0_0_0_0_0_0_0_17_1_4_0_0_0_0_0_2_1_0_0_0_0_0_0_1_2_0_2_0_0_0_0_2_0_0_1_3_0_1_1_0_2_9_17_3_29_73_37_22_8_5_0_14_14_8_17_89_8_17_24_40_8_12_61_39_17_22_22_12_7_2_7_0_0_0_0_0_0_5_11_12_25_16_5_3_0_24_0_1_12_0_0_1_0_0_0_5_0_0_4_2_7_2_0_0_8_3_4_6_1_1_2_26_0_1_16_50_1_33_33_65_0_0_1_38_1_38_37_93_15_10_2_1_20_13_26_9_7_0_5_3_2_0_0_0_2_0_9_58_4_65_7_0_0_1_1_0_0_0_0_1_0_24_0_0_2_1_4_0_0_0_0_0_0_2_2_0_0_13_1_10_21_50_3_17_81_15_35_14_12_1_2_1_0_4_7_12_4_0_4_0_8_6_2_16_42_11_15_2_13_22_12_0_27_63_21_23_26_42_40_44_29_79_23_32_0_52_74_23_6_16_4_47_23_7_18_20_5_0_4_5_9_0_0_0_0_1_0_3_0_0_0_2_1_6
ruwiki,2019,Православная_церковь_Украины,2017,autocephalous Eastern Orthodox church in Ukraine,الكنيسة الأرثوذكسية الشرقية المستقلة في أوكرانيا,Autokephale Ostorthodoxe Kirche in der Ukraine,Iglesia ortodoxa oriental en Ucrania,Église orthodoxe orientale autocéphale en Ukraine,Поместная православная церковь Украины,烏克蘭東正教教會,File:OCU_logo.png,https://commons.wikimedia.org/wiki/File:OCU_logo.png,https://upload.wikimedia.org/wikipedia/commons/d/d9/OCU_logo.png,Unknown author,Public domain,,10_30_11_32_33_107_99_21_0_0_20_9_28_25_12_12_7_2_1_22_0_3_6_1_6_2_1_16_3_59_19_20_7_39_12_8_14_23_25_0_0_0_0_0_0_0_17_3_0_0_24_22_30_5_5_4_8_5_13_12_12_17_2_6_4_0_18_16_1_2_0_1_9_4_0_4_0_2_0_0_0_1_2_1_2_0_3_1_0_3_0_0_14_4_3_0_0_0_3_0_1_0_5_3_0_1_4_0_0_1_6_0_0_0_0_1_2_11_0_1_3_1_2_2_0_0_0_0_5_1_3_12_14_19_4_6_1_0_4_9_22_17_2_10_3_24_4_3_4_6_0_19_2_1_2_0_0_0_0_0_2_3_0_6_12_5_1_0_5_0_0_1_0_7_21_1_0_6_5_13_11_6_1_0_0_0_0_0_8_4_7_20_1_5_4_2_2_1_0_0_2_6_3_1_10_6_4_10_8_24_6_6_1_8_2_10_1_7_3_0_4_0_6_8_1_0_2_0_0_0_9_0_0_0_6_3_21_0_0_17_4_2_6_2_0_0_0_5_5_0_0_0_0_0_0_0_0_0_4_10_19_0_0_2_2_0_0_0_0_0_0_0_0_7_0_0_0_0_0_0_0_0_0_0_21_9_2_0_7_12_7_19_8_26_5_0_14_0_0_0_0_2_9_1_0_3_13_4_1_0_13_16_25_8_23_1_0_2_0_0_0_0_19_3_7_0_0_8_0_0_0_1_0_7_1_3_0_0_0_1_6_0_3_1_0_3_0_0_1_5_0_0_0_0_0_1_2_0_2_0_0_0_0_0_0
enwiki,2019,2019–20_Hong_Kong_protests,6917,pro-democracy demonstrations and other civil disobedience sparked by a proposed extradition bill in Hong Kong,المظاهرات المؤيدة للديمقراطية وغيرها من حركات العصيان المدني التي أشعلها مشروع قانون هونغ كونغ المقترح لتسليم المطلوبين,"Pro-Demokratie-Demonstrationen und anderer ziviler Ungehorsam, ausgelöst durch ein vorgeschlagenes Auslieferungsgesetz in Hongkong","Serie de Manifestaciones pro-democracia efectuadas en Hong Kong, China",Manifestations en faveur de la démocratie et autre désobéissance civile déclenchées par un projet de loi d'extradition à Hong Kong,"протесты, которые начались в Гонконге 9 июня 2019, с требованием выбросить в корзину законопроект об экстрадиции",香港擬議的引渡法案引發民主主義示威和其他公民抗命,File:Hong_Kong_IMG_20190616_171444_(48073669892).jpg,https://commons.wikimedia.org/wiki/File:Hong_Kong_IMG_20190616_171444_(48073669892).jpg,https://upload.wikimedia.org/wikipedia/commons/e/eb/Hong_Kong_IMG_20190616_171444_%2848073669892%29.jpg,Studio Incendo,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_33_57_105_45_44_42_91_68_23_11_43_53_42_27_11_6_8_15_8_15_25_56_35_31_69_88_27_26_37_37_33_35_28_26_71_97_73_46_50_42_16_82_87_57_18_58_29_64_32_44_93_94_57_36_72_61_53_103_98_84_53_57_38_81_88_87_78_77_93_45_28_65_53_95_147_88_58_26_37_58_17_33_19_55_29_23_69_34_25_59_29_39_29_32_32_94_11_4_15_14_9_27_22_5_6_9_5_5_3_6_5_9_11_40_20_26_30_24_20_25_12_11_5_15_5_13_6_7_11_19_31_30_6_6_8_12_27_18_3_4_16_44_21_24_9_25_7_16_22_22_44_54_14_28_20_30_33_46_85_44_22_28_49_43_40_8_43_71_24_17_10_13_8_15_17_14_19_30_39_28_5_21_30_13_7_13_12_9_18_9_4_3_22_4_24_27_4_10_2_7_7_6_2_18_11
frwiki,2019,Lumeau,6903,"commune in Eure-et-Loir, France",كميونة في مقاطعة أور ولوار بفرنسا,"Kommune in Eure-et-Loir, Frankreich",comuna francesa,commune française du département d'Eure-et-Loir,"коммуна в Эр-э-Луар, Франция",法國市鎮,File:Mairie-école_Lumeau_Eure-et-Loir_France.jpg,https://commons.wikimedia.org/wiki/File:Mairie-%C3%A9cole_Lumeau_Eure-et-Loir_France.jpg,https://upload.wikimedia.org/wikipedia/commons/2/27/Mairie-%C3%A9cole_Lumeau_Eure-et-Loir_France.jpg,Le Passant,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,82_38_38_43_157_93_109_51_63_100_107_47_76_126_140_115_67_57_35_52_21_94_0_11_28_23_45_49_4_1_34_13_91_106_60_73_69_64_83_61_48_49_10_1_0_0_43_13_32_8_1_7_0_10_9_0_0_1_0_0_1_15_0_2_11_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_7_0_4_0_0_16_21_1_0_2_0_0_0_19_15_3_10_53_0_76_25_64_47_34_97_104_65_20_14_33_86_36_33_43_47_69_43_94_67_102_0_3_0_0_0_0_0_0_0_0_1_0_5_0_1_83_48_37_3_25_4_51_54_95_24_78_33_0_27_43_38_11_8_33_0_0_8_39_44_56_0_1_1_0_1_0_0_1_0_0_25_41_5_0_0_0_0_1_23_14_15_62_55_7_0_20_0_1_34_25_9_38_16_25_7_1_56_12_93_65_23_1_17_9_5_2_60_0_2_1_0_0_0_0_1_0_0_0_0_92_28_47_11_27_0_20_44_18_9_21_43_6_1_0_1_5_1_0_0_0_1_4_0_0_6_5_35_9_2_2_55_22_46_60_8_77_1_7_13_30_45_39_64_0_36_4_0_0_0_19_1_0_0_0_0_0_1_0_0_0_0_0_0_1_0_0_1_0_0_0_0_0_0_0_0_0_0_5_1_1_0_0_1_0_0_0_0_0_0_0_0_1_0_11_0_0_0_39_4_0_0_0_0_0_0_0_0_1_0_0_0_0_35_0_0_0_0_0_0_20_0_0_0_3_0_0_0_0_0_0_0_0_0_48_4_0_0_0_0_6_0_0_0
eswiki,2019,Liga_1_2019_(Perú),3119,football championship,بطولة كرة القدم,Fußballmeisterschaft,campeonato de futbol de Perú,La saison 2019 du championnat du Pérou de football,футбольный чемпионат,足球冠軍,,,,,,,2_3_1_4_0_4_18_36_13_6_0_0_0_1_2_25_8_5_0_3_2_0_1_0_0_1_0_0_4_3_5_2_0_11_1_4_3_0_1_3_1_3_3_2_7_8_24_24_50_41_13_8_25_26_32_12_4_6_2_1_18_35_18_16_1_2_10_21_24_23_2_1_5_10_18_56_8_2_3_23_5_19_23_20_6_5_3_0_24_33_17_4_5_3_3_26_30_14_14_0_3_14_16_15_3_11_0_1_8_10_28_7_11_9_7_0_12_23_14_5_6_4_3_8_26_17_0_4_0_3_18_21_14_8_1_1_8_9_39_5_13_4_2_18_8_23_15_9_4_1_2_16_19_4_11_2_3_5_7_8_6_7_2_2_1_4_2_0_1_1_0_3_1_0_0_0_8_0_0_0_0_1_0_2_0_0_0_0_0_2_0_0_10_9_28_8_2_0_0_0_13_18_11_11_1_4_0_2_0_1_2_0_0_1_0_0_1_0_1_1_0_0_1_4_0_3_0_4_7_18_5_2_2_1_6_7_22_1_6_3_2_8_17_17_15_4_6_0_0_9_22_19_13_4_2_5_11_13_10_10_1_1_6_19_45_19_7_3_0_18_15_23_13_1_3_3_5_23_17_11_13_3_11_3_10_16_35_7_8_0_7_15_25_7_6_0_5_1_13_20_16_5_0_3_7_26_50_16_10_10_4_2_17_35_9_3_1_2_1_13_43_39_23_11_5_8_14_90_33_12_14_2_0_1_4_3_5_5_29_1_2_5_7_1_9_2_4_0_24_7_1_14_0_1_0_0_2_3_0_0_1_0_0_0_0
zhwiki,2019,反對逃犯條例修訂草案運動,5770,pro-democracy demonstrations and other civil disobedience sparked by a proposed extradition bill in Hong Kong,المظاهرات المؤيدة للديمقراطية وغيرها من حركات العصيان المدني التي أشعلها مشروع قانون هونغ كونغ المقترح لتسليم المطلوبين,"Pro-Demokratie-Demonstrationen und anderer ziviler Ungehorsam, ausgelöst durch ein vorgeschlagenes Auslieferungsgesetz in Hongkong","Serie de Manifestaciones pro-democracia efectuadas en Hong Kong, China",Manifestations en faveur de la démocratie et autre désobéissance civile déclenchées par un projet de loi d'extradition à Hong Kong,"демонстрации в поддержку демократии и другое гражданское неповиновение, вызванные предложенным законопроектом об экстрадиции в Гонконге",香港擬議的引渡法案引發民主主義示威和其他公民抗命,File:Hong_Kong_anti-extradition_bill_protest_(48108527758).jpg,https://commons.wikimedia.org/wiki/File:Hong_Kong_anti-extradition_bill_protest_(48108527758).jpg,https://upload.wikimedia.org/wikipedia/commons/f/fb/Hong_Kong_anti-extradition_bill_protest_%2848108527758%29.jpg,Studio Incendo,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_3_26_3_7_36_17_8_30_7_7_41_33_16_44_43_23_4_8_16_4_1_6_9_15_6_14_10_21_18_40_10_18_9_38_22_22_10_15_17_18_7_21_42_40_16_15_17_17_44_84_60_53_45_54_70_154_166_99_102_62_27_60_46_57_33_39_52_77_63_68_123_114_156_254_239_139_83_52_97_99_84_61_111_69_60_41_60_43_37_29_17_21_28_19_28_25_26_13_11_3_3_5_4_1_18_13_29_13_1_8_17_9_10_8_8_2_3_6_8_4_12_11_18_40_39_4_0_0_0_0_0_0_18_20_8_9_10_12_30_19_21_35_28_0_0_0_0_10_9_7_16_10_16_32_23_15_43_3_9_20_3_12_12_45_28_23_29_18_12_20_9_12_1_15_9_6_13_8_2_24_10_21_18_0_0_0_0_0_0_0_0_3_0_0_0_0_3_31_6_7_10_12_14_2_7_7_3_21_17_17_8_8
arwiki,2019,قائمة_عارضات_غلاف_مجلة_فوغ_(الأمريكية),4569,Wikipedia list article about Vogue Cover Models,قائمة ويكيبيديا لعارضات غلاف مجلة فوغ,Wikipedialiste über Vogue-Cover-Modelle,Lista de artículos de Wikipedia sobre modelos de portada de Vogue,page de liste de Wikimedia,статья-список в Википедии о моделях с обложек Vogue,維基百科有關Vogue Cover Models的文章,File:Lauren_Hutton_1974_publicity_headshot.png,https://commons.wikimedia.org/wiki/File:Lauren_Hutton_1974_publicity_headshot.png,https://upload.wikimedia.org/wikipedia/commons/0/0b/Lauren_Hutton_1974_publicity_headshot.png,Unknown author,Public domain,,0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_77_176_230_677_0_0_0_448_0_322_126_0_0_66_9_15_41_148_9_0_64_135_0_41_0_0_0_0_0_0_106_72_54_0_108_3_67_42_116_0_14_91_62_5_0_1_0_0_0_0_0_2_0_0_0_0_0_71_104_0_1_0_0_9_4_0_0_1_1_0_0_0_0_0_4_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_2_0_0_0_0_0_0_0_0_0_0_10_0_0_0_0_0_60_0_143_0_0_0_0_119_0_33_88_0_72_21_78_0_1_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_27_96_0_3_3_0_17_93_10_1_0_0_0_12_29_95_26_15_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0
dewiki,2019,Fridays_for_Future,2267,international youth movement for climate action,حركة الشباب الدولية للعمل المناخي,internationale Jugendbewegung für Klimaaktionen,movimiento juvenil internacional para la acción climática,mouvement international de jeunes pour le climat,международное молодежное движение за борьбу с изменением климата,國際青年氣候行動,File:20190125_Fridays_for_Future_Berlin_(46821457332).jpg,https://commons.wikimedia.org/wiki/File:20190125_Fridays_for_Future_Berlin_(46821457332).jpg,https://upload.wikimedia.org/wikipedia/commons/4/48/20190125_Fridays_for_Future_Berlin_%2846821457332%29.jpg,FridaysForFuture Deutschland,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,0_0_0_0_0_0_0_0_0_0_8_1_0_2_0_0_1_8_2_7_1_0_1_3_14_4_5_2_0_2_3_8_12_5_5_8_9_5_1_0_6_2_11_12_2_14_10_11_8_7_7_14_3_26_8_18_12_6_4_27_16_1_1_11_4_2_12_3_10_8_20_37_54_74_155_144_96_51_28_1_20_86_53_8_1_0_0_0_0_0_0_29_7_37_13_6_9_16_31_25_15_13_18_33_3_10_11_5_10_5_2_8_2_5_7_7_0_2_2_3_2_6_2_2_0_9_2_1_1_11_1_4_9_3_2_0_4_0_0_0_1_1_5_8_16_0_3_3_4_3_5_2_2_4_2_10_11_10_9_6_3_1_2_9_1_1_0_0_0_0_1_11_12_3_2_6_8_3_2_2_5_2_4_2_4_0_7_5_0_9_1_0_4_5_1_1_0_2_0_1_2_4_1_0_2_2_0_0_0_13_0_17_5_2_6_2_2_0_6_2_6_10_9_2_4_2_3_1_1_1_2_5_3_3_2_2_0_0_2_2_1_4_2_1_0_0_0_1_0_0_4_0_0_0_0_7_22_0_11_5_5_4_53_16_4_2_2_7_4_4_7_0_5_0_0_0_5_3_1_5_3_2_4_0_1_2_3_14_8_0_8_3_0_0_3_0_6_0_3_1_0_0_0_0_0_0_0_3_3_0_4_0_4_1_3_0_0_0_1_0_0_0_1_1_1_0_4_1_0_1_3_4_19_2_2_2_6_0_4_0_0_0_0_0_1_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_1_0_0_0_3
ruwiki,2020,Список_умерших_в_2020_году,9832,Wikipedia list article about people who died in 2020,قائمة ويكيبيديا للأشخاص الذين توفوا في عام 2020,"Wikipedialiste über Menschen, die im Jahr 2020 gestorben sind",Lista de artículos de Wikipedia sobre personas que murieron en 2020,liste d'un projet Wikimedia,"статья-список в Википедии о людях, умерших в 2020 году",維基百科有關2020年死亡者的列表文章,File:Дмитрий_Данин.jpg,https://commons.wikimedia.org/wiki/File:%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B9_%D0%94%D0%B0%D0%BD%D0%B8%D0%BD.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e4/%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B9_%D0%94%D0%B0%D0%BD%D0%B8%D0%BD.jpg,Ник1949,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,11_13_23_32_29_15_39_31_27_29_32_12_49_52_34_31_66_14_34_42_32_29_34_53_45_32_35_56_68_48_43_49_24_47_60_44_38_38_35_27_24_46_45_30_43_13_35_39_41_36_48_31_36_21_43_56_31_20_31_46_40_33_51_24_25_23_55_13_19_25_15_36_60_23_17_44_44_36_15_49_25_30_23_43_62_35_44_33_54_58_81_68_43_57_69_69_81_48_60_77_37_63_59_55_52_27_59_42_46_36_29_76_60_29_50_35_44_40_51_61_47_25_50_40_52_60_66_52_31_31_44_46_40_48_40_47_53_33_36_55_39_35_61_32_34_38_53_22_21_40_26_44_44_42_50_57_42_45_37_40_49_31_64_31_39_21_35_47_24_31_30_24_15_31_47_19_42_47_30_39_31_38_36_33_44_40_44_63_54_77_32_42_55_62_54_25_27_41_43_40_27_40_39_40_32_42_52_41_26_43_22_31_30_27_30_55_34_64_44_47_45_53_79_68_80_56_40_38_41_12_50_35_15_32_28_28_42_33_22_35_24_38_32_40_54_50_23_24_43_32_38_35_50_21_19_27_2_30_26_39_25_48_38_65_22_27_34_36_25_24_36_19_38_31_37_36_52_18_27_43_20_41_24_32_23_33_39_32_27_38_28_20_47_74_42_58_41_32_29_31_70_29_44_35_60_28_39_54_40_40_48_42_44_37_68_44_57_54_48_45_40_45_53_75
enwiki,2020,COVID-19_pandemic,22183,"ongoing pandemic of COVID-19, caused by the virus SARS-CoV-2",جائحة كوفيد-19 الحالية، الناجمة عن فيروس كورونا 2 المرتبط بالمتلازمة التنفسية الحادة الشديدة,"laufende Pandemie von COVID-19, verursacht durch das Virus SARS-CoV-2",pandemia en curso del COVID-19 causada por el virus SARS-CoV-2,épisode viral ayant débuté à Wuhan en Chine en 2019,Продолжающаяся пандемия коронавирусной инфекции 2019 года (COVID-19),始發現於中國武漢的病毒爆發事件， SARS-CoV-2病毒引起的COVID-19持續大流行,File:COVID-19_Outbreak_World_Map_per_Capita.svg,https://commons.wikimedia.org/wiki/File:COVID-19_Outbreak_World_Map_per_Capita.svg,https://upload.wikimedia.org/wikipedia/commons/3/3b/COVID-19_Outbreak_World_Map_per_Capita.svg,"Raphaël Dunant, Gajmar (maintainer)",CC BY 4.0,https://creativecommons.org/licenses/by/4.0,0_0_0_0_3_20_23_14_11_24_14_14_14_27_57_62_24_92_52_126_227_327_511_442_602_904_328_315_170_268_272_257_230_340_238_276_229_180_144_121_133_101_123_278_121_123_119_132_126_174_146_75_104_119_231_238_223_219_233_172_188_210_169_90_103_120_151_165_154_226_259_236_291_378_303_334_309_243_262_352_265_274_300_271_276_239_199_202_357_178_173_161_115_160_111_94_91_123_115_110_89_130_110_121_75_59_72_70_85_66_66_48_83_78_69_83_39_46_47_65_33_25_41_52_82_35_24_54_51_61_28_37_25_41_46_68_59_31_54_36_33_34_38_26_32_44_29_24_30_34_25_12_12_10_18_22_16_27_11_15_6_5_15_10_9_8_16_22_10_5_8_4_6_7_6_3_22_7_3_11_15_19_16_7_11_10_8_15_26_6_8_10_16_25_10_15_20_6_4_7_10_17_13_19_11_15_7_28_14_6_2_15_14_20_10_11_16_11_7_16_2_13_2_10_6_3_4_4_5_11_5_2_1_1_1_0_5_3_9_5_3_0_6_2_2_5_7_7_13_24_8_2_16_11_11_4_4_8_5_6_9_3_5_12_19_4_4_11_9_6_10_12_7_9_13_48_35_24_5_17_21_13_17_11_11_20_15_25_6_13_18_5_16_11_18_13_23_6_11_4_8_2_3_13_5_5_15_4_7_1_14_6_6_15_29_10_13_13_13_10_10_11_12_6
frwiki,2020,Pandémie_de_Covid-19,8462,"ongoing pandemic of COVID-19, caused by the virus SARS-CoV-2",جائحة كوفيد-19 الحالية، الناجمة عن فيروس كورونا 2 المرتبط بالمتلازمة التنفسية الحادة الشديدة,"laufende Pandemie von COVID-19, verursacht durch das Virus SARS-CoV-2",pandemia en curso del COVID-19 causada por el virus SARS-CoV-2,épisode viral ayant débuté à Wuhan en Chine en 2019,Продолжающаяся пандемия коронавирусной инфекции 2019 года (COVID-19),始發現於中國武漢的病毒爆發事件， SARS-CoV-2病毒引起的COVID-19持續大流行,File:COVID-19_Outbreak_World_Map.svg,https://commons.wikimedia.org/wiki/File:COVID-19_Outbreak_World_Map.svg,https://upload.wikimedia.org/wikipedia/commons/2/26/COVID-19_Outbreak_World_Map.svg,"Pharexia (original author); Ratherous, AKS471883 (contributors); authors of File:BlankMap-World.svg (source file)",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_14_12_23_44_61_105_114_144_124_141_128_209_244_104_118_83_58_87_13_103_92_68_48_57_40_58_54_41_32_38_52_48_32_35_90_87_93_120_147_158_183_183_164_174_70_67_81_78_46_37_51_56_121_103_210_127_137_231_48_122_69_92_93_62_79_68_71_64_145_94_68_57_46_76_89_71_60_47_61_67_47_54_27_23_22_16_32_54_40_25_18_10_36_11_19_9_14_12_14_9_13_10_18_10_15_6_14_7_9_10_11_10_22_72_17_31_12_15_8_16_15_14_20_20_12_11_4_5_12_1_3_7_5_4_13_8_3_21_4_7_16_18_2_8_25_1_2_2_3_2_3_3_9_2_3_11_1_2_1_1_1_3_0_3_3_4_6_1_6_0_1_8_11_0_1_1_4_4_3_1_4_1_5_3_3_2_0_1_0_4_6_1_0_6_3_0_4_3_1_1_1_2_9_1_0_3_14_4_6_2_0_0_2_2_1_6_3_2_1_14_2_22_9_6_2_30_5_3_3_2_4_2_0_3_1_0_0_0_6_2_0_0_0_5_9_1_0_3_1_6_2_2_11_2_2_0_0_0_0_3_0_0_0_2_1_0_1_1_1_1_0_0_0_2_6_4_0_0_2_3_4_3_0_2_0_4_5_2_1_3_4_5_2_2_6_3_4_1_0_0_4_0_5_0_2_0
